location_id,location_name,province,city
101131603,精河,新疆维吾尔自治区,博尔塔拉蒙古自治州
101131604,博尔塔拉,新疆维吾尔自治区,博尔塔拉蒙古自治州
101131606,阿拉山口,新疆维吾尔自治区,博尔塔拉蒙古自治州
101131701,图木舒克,新疆维吾尔自治区,图木舒克市
101131801,五家渠,新疆维吾尔自治区,五家渠市
101131901,铁门关,新疆维吾尔自治区,铁门关市
101131920,昆玉,新疆维吾尔自治区,昆玉市
101132101,北屯,新疆维吾尔自治区,北屯市
101132201,双河,新疆维吾尔自治区,双河市
101132301,可克达拉,新疆维吾尔自治区,可克达拉市
101132401,胡杨河,新疆维吾尔自治区,胡杨河市
101132501,新星市,新疆维吾尔自治区,新星市
101132601,白杨市,新疆维吾尔自治区,白杨市
